x.y
0.008402432283029837, 199.15925925925922
0.1288557213930348, 213.29949494949506
0.2711442786069651, 227.1333333333332
0.4134328358208954, 240.36969696969686
0.5557213930348257, 253.76363636363635
0.698009950248756, 267
0.8402985074626863, 280.06303030303025
0.9848697688030437, 290.2470588235294
1.1287562189054725, 294.12666666666655
1.2671641791044777, 293.6303030303029
1.409452736318408, 292.212121212121
1.5517412935323383, 291.5818181818181
1.6940298507462686, 290.39999999999986
1.8363184079601989, 288.90303030303016
1.985455077553409, 290.2470588235294
2.100414593698176, 304.21249999999986
2.190746268656716, 326.10666666666657
2.281293532338308, 345.69333333333316
2.3679601990049757, 364.4133333333334
2.462388059701492, 384.86666666666656
2.5463239358761753, 403.9333333333334
2.639601990049752, 423.1733333333334
2.7370872908186343, 443.79999999999995
2.8179657269209515, 462.8666666666667
2.9034825870646768, 481.3699999999999
2.981474978050922, 501.16568627450965
3.124101713653952, 501.67407407407404
3.2592039800995027, 497.0606060606061
3.4014925373134326, 492.0181818181819
3.5437810945273633, 487.1333333333333
3.686069651741294, 482.24848484848474
3.828358208955224, 477.6
3.988612493090106, 468.59629629629603
4.106467661691543, 482.18095238095225
4.229353233830846, 498.0848484848485
4.371641791044777, 515.5757575757575
4.513930348258707, 533.2242424242424
4.656218905472636, 550.8727272727272
4.798507462686567, 568.6
4.940796019900498, 584.5939393939394
5.052448284891334, 599.8818156502367
5.152935323383085, 615.7875925925927
5.25771144278607, 639.6666666666666
5.361194029850747, 658.4083333333333
5.464676616915423, 677.2583333333333
5.5681592039801, 696.1083333333333
5.671641791044776, 714.85
5.775124378109453, 733.6999999999999
5.898009950248756, 754.6969696969697
6.020248756218907, 773.2764021164022
6.141625207296851, 789.0273809523809
6.286069651741295, 807.6424242424242
6.428358208955224, 823.4
6.570646766169155, 839.1575757575757
6.7129353233830855, 854.8363636363636
6.855223880597016, 870.7515151515152
7.006467661691543, 887.5166666666667
7.111774461028194, 891.5571428571428
7.179782903663503, 870.4363636363636
7.256218905472638, 850.6277777777777
7.3338308457711445, 830.3333333333333
7.411442786069653, 810.8333333333333
7.48905472636816, 790.5388888888889
7.566666666666668, 770.9666666666667
7.644278606965175, 750.6722222222222
7.721890547263683, 731.1
7.79950248756219, 710.8055555555555
7.877114427860697, 691.2333333333333
7.953432835820896, 672.6842592592593
8.027487562189055, 651.8325
8.161691542288558, 661.8323232323232
8.303980099502489, 668.9757575757576
8.446268656716418, 674.8848484848485
8.588557213930349, 680.8727272727272
8.73084577114428, 687.0181818181818
8.87313432835821, 692.8484848484849
9.025124378109453, 697.401111111111
9.13084577114428, 696.9833333333332
9.20945273631841, 676.5866666666667
9.30129353233831, 656.3066666666667
9.405638474295191, 634.3222222222222
9.51166892808684, 611.3030303030303
9.600386954118298, 591.711111111111
9.703150912106137, 570.1888888888889
9.809181365897786, 547.1696969696969
9.897899391929244, 527.8987654320989
9.979484928299678, 507.36688453159036
10.05671641791045, 510.1
