x,y
1990.0493470149254,2.0511318185693668
1990.0758436981757,2.105926699932951
1990.1023403814263,2.1551753172447263
1990.1288370646766,2.2099701986083105
1990.155333747927,2.259218815920093
1990.1818304311776,2.3140136972836842
1990.208327114428,2.3632623145954668
1990.2348237976782,2.4208303279849517
1990.2613204809288,2.472852077322642
1990.2878171641792,2.5276469586862333
1990.3143138474295,2.576895575998009
1990.34081053068,2.631690457361593
1990.3673072139304,2.6809390746733683
1990.3938038971808,2.7357339560369596
1990.420300580431,2.784982573348742
1990.4467972636817,2.842550586738227
1990.473293946932,2.8973454681018254
1990.4997906301824,2.9493672174395087
1990.526287313433,3.004162098803093
1990.5527839966833,3.0534107161148683
1990.5792806799336,3.102659333426651
1990.6057773631842,3.157454214790242
1990.6322740464345,3.2067028321020246
1990.6587707296849,3.2614977134656016
1990.6852674129354,3.3190657268550936
1990.7117640961858,3.368314344166876
1990.7382607794361,3.4231092255304603
1990.7647574626867,3.4751309748681436
1990.791254145937,3.524379592179926
1990.8177508291874,3.5764013415176095
1990.8442475124377,3.625649958829392
1990.8707441956883,3.685991104244785
1990.8972408789386,3.738012853582468
1990.923737562189,3.7928077349460665
1990.9502342454396,3.8448294842837427
1991.0562209784412,4.050143349608575
1991.0827176616915,4.104938230972159
1991.109214344942,4.1597331123357435
1991.1357110281924,4.211754861673427
1991.1622077114428,4.261003478985209
1991.1887043946933,4.3130252283229
1991.2152010779437,4.365046977660583
1991.241697761194,4.414295594972359
1991.2681944444444,4.469090476335936
1991.294691127695,4.523885357699534
1991.3211878109453,4.575907107037217
1991.3476844941956,4.630701988400801
1991.3741811774462,4.682723737738485
1991.4006778606965,4.731972355050267
1991.4271745439469,4.78122097236205
1991.4536712271974,4.833242721699733
1991.4801679104478,4.888037603063317
1991.5066645936981,4.942832484426901
1991.5331612769487,4.994854233764592
1991.559657960199,5.044102851076367
1991.5861546434494,5.096124600414051
1991.6126513267,5.142600085699925
1991.6391480099503,5.197394967063509
1991.6656446932006,5.246643584375292
1991.6921413764512,5.304211597764784
1991.7186380597016,5.359006479128375
1991.745134742952,5.411028228466051
1991.7716314262022,5.463049977803742
1991.7981281094528,5.512298595115524
1991.8246247927032,5.564320344453208
1991.8511214759535,5.616342093790891
1991.877618159204,5.668363843128567
1991.9041148424544,5.725931856518059
1991.9306115257048,5.775180473829842
1991.9581118711997,5.816546589827524
1992.0365982587066,5.999906263336001
1992.063094941957,6.0352892205182584
1992.0895916252073,6.087310969855942
1992.1160883084578,6.142105851219533
1992.1425849917082,6.1913544685313155
1992.1690816749585,6.243376217868992
1992.1955783582089,6.295397967206675
1992.2220750414594,6.3446465845184505
1992.2485717247098,6.399441465882042
1992.2750684079601,6.451463215219732
1992.3015650912107,6.509031228609217
1992.328061774461,6.555506713895092
1992.3545584577114,6.610301595258683
1992.381055140962,6.659550212570458
1992.4075518242123,6.711571961908149
1992.4340485074626,6.760820579219931
1992.4605451907132,6.818388592609409
1992.4870418739636,6.8704103419470925
1992.513538557214,6.925205223310691
1992.5400352404645,6.974453840622466
1992.5665319237148,7.02647558996015
1992.5930286069652,7.078497339297833
1992.6195252902155,7.127745956609608
1992.646021973466,7.182540837973207
1992.6725186567164,7.23456258731089
1992.6990153399668,7.286584336648573
1992.7255120232173,7.3413792180121575
1992.7520087064677,7.390627835323933
1992.778505389718,7.442649584661616
1992.8050020729686,7.4946713339993
1992.831498756219,7.541146819285174
1992.8579954394693,7.601487964700567
1992.8844921227198,7.6535097140382575
1992.9109888059702,7.705531463375941
1992.9374854892205,7.757553212713624
1992.9662404125208,7.771387485403544
1993.0418045988008,7.894434075583369
1993.0699689054727,8.01766195940204
1993.096465588723,8.075229972791533
1993.1229622719734,8.124478590103315
1993.149458955224,8.176500339440999
1993.1759556384743,8.228522088778682
1993.2024523217246,8.280543838116365
1993.2289490049752,8.332565587454049
1993.2554456882256,8.38736046881764
1993.281942371476,8.439382218155323
1993.3084390547265,8.496950231544808
1993.3349357379768,8.543425716830683
1993.3614324212272,8.598220598194274
1993.3879291044777,8.650242347531957
1993.414425787728,8.70226409686964
1993.4409224709784,8.754285846207317
1993.467419154229,8.809080727570915
1993.4939158374793,8.861102476908599
1993.5204125207297,8.918670490298084
1993.54690920398,8.967919107609866
1993.5734058872306,9.019940856947557
1993.599902570481,9.07196260628524
1993.6263992537313,9.123984355622923
1993.6528959369818,9.1760061049606
1993.6793926202322,9.228027854298283
1993.7058893034825,9.282822735661874
1993.732385986733,9.340390749051359
1993.7588826699834,9.386866234337234
1993.7853793532338,9.438887983674924
1993.8118760364844,9.496455997064416
1993.8383727197347,9.545704614376199
1993.864869402985,9.600499495739783
1993.8913660862356,9.649748113051558
1993.917862769486,9.704542994415156
1993.9443594527363,9.75933787577874
1990.0258706467662,1.9650738244262627
1990.0019900497514,1.9152724281816802
1990.9771144278607,3.9068267533301224
1991.0029850746268,3.956577997111225
1991.0308457711444,4.006279088428833
1991.9860696517412,5.8975284865992705
1992.0139303482588,5.947229577916872
1992.9930348258706,7.83787714652545
1993.0169154228856,7.887678542770026
1993.9721393034827,9.829331166746918
1994.0019900497514,9.878982105601033
