x,y
2006.013663679494,37.60405567581512
2006.1422983658408,34.8801803519555
2006.264807590933,32.22146950952792
2006.39344227728,29.39333101537703
2006.5220769636267,26.591258313798946
2006.644586188719,23.893448782512138
2006.7732208750658,21.052277392074828
2006.9018555614127,18.28930337935597
2007.0304902477596,16.218257678570154
2007.165250395361,15.388891551253167
2007.3000105429626,14.595069686535496
2007.434770690564,13.81309590935092
2007.5695308381655,13.007425957100125
2007.7042909857669,12.22545217991555
2007.8390511333685,11.431630315197864
2007.9738112809698,10.673352713079495
2008.1085714285714,10.495631400082999
2008.2433315761727,10.258669649420995
2008.3780917237743,10.223125386821707
2008.512851871376,10.009859811225908
2008.6476120189773,9.938771286027318
2008.7823721665789,9.737353797964616
2008.9171323141802,9.654417185232916
2009.0518924617818,9.464847784703323
2009.1866526093831,9.452999697170227
2009.3214127569847,9.381911171971637
2009.456172904586,9.239734121574429
2009.5909330521877,9.192341771442031
2009.725693199789,9.168645596375839
2009.8604533473906,9.02646854597863
2009.995213494992,8.931683845713835
2010.1299736425935,8.931683845713835
2010.264733790195,8.931683845713835
2010.3994939377965,8.931683845713835
2010.5342540853978,8.931683845713835
2010.6690142329994,8.931683845713835
2010.803774380601,8.931683845713835
2010.9385345282024,8.931683845713835
2011.073294675804,8.801354882849736
2011.2080548234053,8.517000782055348
2011.3428149710069,8.23264668126096
2011.4775751186082,7.948292580466571
2011.6123352662098,7.6757865672052645
2011.7470954138112,7.391432466410862
2011.8818555614127,7.118926453149584
2012.016615709014,7.233457965969535
2012.1513758566157,7.022449168951496
2012.286136004217,7.022449168951496
2012.4208961518186,7.147136185371224
2012.55565629942,6.971812699613579
2012.6904164470216,6.798181797789255
2012.8251765946231,7.0490603496805875
2012.9599367422245,6.9589772714527385
2013.094696889826,6.74571169585694
2013.2294570374274,6.9056608775537995
2013.364217185029,7.012293665351677
2013.4989773326304,6.769407870923132
2013.633737480232,6.822724264822099
2013.7684976278333,7.012293665351677
2013.903257775435,6.852344483654832
2014.0380179230363,6.74571169585694
2014.1727780706378,6.937914004727233
2014.3075382182392,6.751635739623495
2014.4422983658408,6.50874994519495
2014.5770585134421,6.628923404459243
2014.7118186610437,6.693147561483897
2014.8465788086453,6.458395573179274
2014.9813389562466,6.485900062095382
2015.1160991038482,6.487028451384248
2015.2508592514496,6.272634486499584
2015.3856193990512,6.189697873767898
2015.5203795466525,6.265864150766404
2015.655139694254,6.088142837769908
2015.7898998418555,5.934117699839618
2015.924659989457,6.005206225038208
2016.0594201370584,5.851181087107918
2016.19418028466,5.531282723714213
2016.3289404322613,5.389105673317033
2016.463700579863,5.1758400977212204
2016.5984607274643,4.998118784724738
2016.7332208750659,4.796701296662036
2016.8679810226672,4.654524246264842
2016.9904902477597,4.500499108334552
